33,Walking,50219862289000, -3.803788, -1.939603, -9.20735
33,Walking,50219862289000, -4.098125, -2.021454, -8.95266
33,Walking,50219862289000, -4.986075, -2.506580, -8.47712
33,Walking,50219862289000, -5.357774, -2.541445, -7.86719
33,Walking,50219862289000, -5.948394, -2.737620, -4.17429
33,Walking,50219862289000, -5.336227, -2.390012, -7.58498
33,Walking,50219862289000, -5.635651, -1.800140, -7.33538
33,Walking,50219862289000, -6.025757, -2.746299, -7.19966
33,Walking,50219862289000, -5.538537, 0.096965, -5.77511
33,Walking,50219862289000, -4.906767, 1.513884, -6.35481
33,Walking,50219862289000, -2.664597, 4.359692, -6.32054
33,Walking,50219862289000, -5.759102, 7.565528, -8.11514
33,Walking,50219862289000, -9.556007, 8.452130, -9.64653
33,Walking,50219862289000, -11.477952, 7.760505, -5.18180
33,Walking,50219862289000, -7.258172, 1.483507, -4.32482
33,Walking,50219862289000, -9.860669, 5.143793, 0.30496
33,Walking,50219862289000, -7.239018, 6.943484, 1.41557
33,Walking,50219862289000, -8.203283, 5.264999, 2.78056
33,Walking,50219862289000, -6.437709, 3.015198, 1.14891
33,Walking,50219862289000, -9.979033, 4.454861, 2.24546
33,Walking,50219862289000, -9.482236, 4.278887, -0.67516
33,Walking,50219862289000, -7.368754, 3.691859, -0.06838
33,Walking,50219862289000, -9.506776, 6.035333, 1.25501
33,Walking,50219862289000, -8.347983, 5.876269, -0.28939
33,Walking,50219862289000, -6.879888, 4.984728, -0.85413
33,Walking,50219862289000, -10.241048, 9.796175, 1.61937
33,Walking,50219862289000, -3.932177, 9.560047, 0.74250
33,Walking,50219862289000, -6.076484, 8.467543, -0.11192
33,Walking,50219862289000, -4.193444, 7.666383, -0.17163
33,Walking,50219862289000, -2.685097, 7.322367, -0.22565
33,Walking,50219862289000, 0.228197, 5.224298, 0.35628
33,Walking,50219862289000, -1.158794, 15.724219, 0.45325
33,Walking,50219862289000, 2.984522, 10.487202, 1.78577
33,Walking,50219862289000, 4.913201, 8.463802, -0.79008
33,Walking,50219862289000, 2.056769, 9.302671, 2.29798
33,Walking,50219862289000, 1.094599, 9.075371, 0.81417
33,Walking,50219862289000, 1.717840, 10.229676, 1.14368
33,Walking,50219862289000, 2.431162, 9.185953, 1.04477
33,Walking,50219862289000, 1.873014, 9.243713, 1.50625
33,Walking,50219862289000, 2.145055, 9.749937, 0.64344
33,Walking,50219862289000, 2.494309, 8.958654, 0.35868
33,Walking,50219862289000, 1.626561, 11.372308, 8.33361
33,Walking,50219862289000, 4.736928, 9.103952, -1.90129
33,Walking,50219862289000, 4.223372, 9.329605, 3.26524
33,Walking,50219862289000, 3.134758, 9.336489, -0.50517
33,Walking,50219862289000, 0.307056, 9.496002, 0.12330
33,Walking,50219862289000, -1.331625, 10.961703, -1.35870
33,Walking,50219862289000, 2.084751, -1.150115, -4.57337
33,Walking,50219862289000, -2.825607, 9.078364, -0.12838
33,Walking,50219862289000, 0.407613, 13.612383, -0.43050
33,Walking,50219862289000, -1.278354, 11.104307, -0.45774
33,Walking,50219862289000, -0.614711, 11.392809, -1.97820
33,Walking,50219862289000, -0.228497, 12.262802, 0.04264
33,Walking,50219862289000, 2.413655, 4.115184, 2.99769
33,Walking,50219862289000, -3.918410, 10.354473, -7.13816
33,Walking,50219862289000, -3.911228, 14.657003, 2.17707
33,Walking,50219862289000, 0.204106, 9.385271, -0.50218
33,Walking,50219862289000, -0.435745, 9.608679, 0.66858
33,Walking,50219862289000, -0.242114, 9.859173, 0.64658
33,Walking,50219862289000, 0.219818, 10.111013, -0.22086
33,Walking,50219862289000, -1.262941, 9.656264, 0.81103
33,Walking,50219862289000, -0.125696, 9.512313, -0.02603
33,Walking,50219862289000, -0.311097, 9.637859, 0.79158
33,Walking,50219862289000, -0.325163, 9.821913, 0.71212
33,Walking,50219862289000, -0.520589, 10.354473, -0.12554
33,Walking,50219862289000, -2.687192, 13.439103, 0.24301
33,Walking,50219862289000, 2.820220, 8.106468, 1.28538
33,Walking,50219862289000, 3.600730, 10.984896, 4.17848
33,Walking,50219862289000, 0.224007, 9.134628, 1.01155
33,Walking,50219862289000, 1.835305, 6.863129, -0.13228
33,Walking,50219862289000, 1.964742, 8.321048, -5.17057
33,Walking,50219862289000, -0.713173, 9.230246, -5.29298
33,Walking,50219862289000, -1.042824, 7.320272, -3.30310
33,Walking,50219862289000, 11.189601, 20.767006, -4.98532
33,Walking,50219862289000, 2.995745, 4.039766, 1.44594
33,Walking,50219862289000, -0.294636, 12.149676, 1.60441
33,Walking,50219862289000, 1.875558, 9.555109, -0.15637
33,Walking,50219862289000, 1.388637, 8.827870, 0.07511
33,Walking,50219862289000, 1.435623, 9.594614, -1.06392
33,Walking,50219862289000, 1.464503, 10.324396, -0.04863
33,Walking,50219862289000, -0.163255, 12.601432, -0.25827
33,Walking,50219862289000, 1.363947, 7.729979, -0.51430
33,Walking,50219862289000, 5.452345, 12.251728, -1.81390
33,Walking,50219862289000, -3.569156, 11.152640, 0.03112
33,Walking,50219862289000, 2.584241, 5.921010, 0.84949
33,Walking,50219862289000, 3.995773, 6.219687, -4.28771
33,Walking,50219862289000, -1.766921, 9.919926, -5.81357
33,Walking,50219862289000, -3.101838, 9.759065, -4.63442
33,Walking,50219862289000, 5.409100, 13.391368, -0.57805
33,Walking,50219862289000, 3.784634, 3.506608, 0.91697
33,Walking,50219862289000, 1.194557, 11.152790, 3.03360
33,Walking,50219862289000, 0.619649, 9.326762, -1.16433
33,Walking,50219862289000, 2.535460, 8.559421, 0.58628
33,Walking,50219862289000, 1.203835, 10.019135, -0.81522
33,Walking,50219862289000, -2.216283, 10.921450, 1.04222
33,Walking,50219862289000, 1.443105, 12.759000, -0.65197
33,Walking,50219862289000, 3.672406, 9.234735, -0.25498
33,Walking,50219862289000, 5.670517, 9.500940, -3.10318
33,Walking,50219862289000, -2.237381, 10.294169, 0.54557
33,Walking,50219862289000, 3.541324, 5.348198, 0.01451
33,Walking,50219862289000, 2.639757, 6.961740, -3.68811
33,Walking,50219862289000, 0.702997, 9.635913, -6.37815
33,Walking,50219862289000, 0.150984, 8.235455, -3.73016
33,Walking,50219862289000, 2.087295, 9.289353, 3.07849
33,Walking,50219862289000, 3.738546, 9.195081, 3.17366
33,Walking,50219862289000, -0.902015, 10.428095, -2.01038
33,Walking,50219862289000, 1.364246, 9.234137, 1.17001
33,Walking,50219862289000, 0.968754, 9.584289, -0.64643
33,Walking,50219862289000, 0.822708, 9.694272, -0.29733
33,Walking,50219862289000, 0.074968, 10.416124, -0.96037
33,Walking,50219862289000, 1.037886, 13.295451, 0.04100
33,Walking,50219862289000, 4.598214, 7.727286, 0.79143
33,Walking,50219862289000, 4.223970, 9.697415, -1.05719
33,Walking,50219862289000, -1.887379, 10.968586, 0.93089
33,Walking,50219862289000, 3.910031, 5.051915, -0.45235
33,Walking,50219862289000, 1.862539, 7.931840, -4.19134
33,Walking,50219862289000, 0.308253, 8.063821, -4.58818
33,Walking,50219862289000, -1.042824, 6.909367, -4.31001
33,Walking,50219862289000, 11.652280, 17.175404, -2.13502
33,Walking,50219862289000, 1.749563, 1.636886, 3.47862
33,Walking,50219862289000, 1.479467, 11.909807, 2.04045
33,Walking,50219862289000, -0.003591, 9.887155, -0.41988
33,Walking,50219862289000, 1.917456, 9.138219, 0.68429
33,Walking,50219862289000, 0.592266, 9.676765, 0.22430
33,Walking,50219862289000, 0.007632, 10.667066, -0.73801
33,Walking,50219862289000, 1.382801, 10.233566, -1.42963
33,Walking,50219862289000, -1.048211, 12.682834, 1.00227
33,Walking,50219862289000, 7.537246, 12.201899, -0.29239
33,Walking,50219862289000, -3.456030, 9.124751, 1.42799
33,Walking,50219862289000, 3.958962, 7.895628, 0.17507
33,Walking,50219862289000, 2.058864, 5.159804, -3.70323
33,Walking,50219862289000, -0.211588, 10.975918, -6.15205
33,Walking,50219862289000, 0.591069, 9.881918, -5.30824
33,Walking,50219862289000, 5.594800, 17.725472, -0.92535
33,Walking,50219862289000, 4.524592, 3.204340, 0.87448
33,Walking,50219862289000, 1.958008, 10.277560, 2.40991
33,Walking,50219862289000, 0.029778, 9.700108, 0.58253
33,Walking,50219862289000, 0.423026, 9.979033, -0.71047
33,Walking,50219862289000, 1.394922, 9.235633, -0.14679
33,Walking,50219862289000, 0.374094, 10.592397, -0.59196
33,Walking,50219862289000, 0.591517, 11.736676, -0.87208
33,Walking,50219862289000, 3.941754, 8.273164, -0.29239
33,Walking,50219862289000, 3.716100, 10.634146, -0.58298
33,Walking,50219862289000, -1.487996, 9.843760, 0.54348
33,Walking,50219862289000, 2.449418, 3.629610, -0.67711
33,Walking,50219862289000, 1.059584, 9.456498, -7.01725
33,Walking,50219862289000, 1.418265, 6.146963, -4.19987
33,Walking,50219862289000, 6.009895, 12.819753, -1.88977
33,Walking,50219862289000, 3.165434, 3.514688, 1.55877
33,Walking,50219862289000, 2.382979, 10.772411, 2.52752
33,Walking,50219862289000, 0.522535, 9.607482, 0.72499
33,Walking,50219862289000, 0.459687, 9.630377, -0.50727
33,Walking,50219862289000, 1.666664, 9.237877, 0.04593
33,Walking,50219862289000, 0.329801, 10.613197, -0.20231
33,Walking,50219862289000, 1.505504, 11.348217, -1.04297
33,Walking,50219862289000, 1.482011, 9.178022, 0.68953
33,Walking,50219862289000, 5.634005, 10.279355, -1.31396
33,Walking,50219862289000, -1.981950, 9.715820, 0.51789
33,Walking,50219862289000, 2.880225, 4.801721, -0.75851
33,Walking,50219862289000, 1.635090, 6.873603, -4.55856
33,Walking,50219862289000, 0.301520, 10.102484, -5.29343
33,Walking,50219862289000, -0.502782, 9.258976, -3.96838
33,Walking,50219862289000, 3.459921, 3.753959, 1.40300
33,Walking,50219862289000, 2.234239, 10.853814, 4.91529
33,Walking,50219862289000, 0.236278, 9.882217, -0.84814
33,Walking,50219862289000, 2.149095, 8.959103, 1.04147
33,Walking,50219862289000, 1.164181, 9.480889, -0.08933
33,Walking,50219862289000, -0.397288, 10.457125, 0.37768
33,Walking,50219862289000, 0.690578, 10.589554, -1.53333
33,Walking,50219862289000, 0.157568, 10.743232, -0.69761
33,Walking,50219862289000, 7.204452, 11.822269, -2.09223
33,Walking,50219862289000, -2.669236, 9.838224, 0.99883
33,Walking,50219862289000, 3.192818, 6.090699, -1.16852
33,Walking,50219862289000, 1.982249, 5.530007, -3.98918
33,Walking,50219862289000, -0.786645, 10.953173, -6.60021
33,Walking,50219862289000, -0.924311, 8.790311, -2.04195
33,Walking,50219862289000, 5.143344, 4.686799, 4.98233
33,Walking,50219862289000, 3.040486, 11.313351, 6.44953
33,Walking,50219862289000, -1.653346, 10.177602, -2.74974
33,Walking,50219862289000, 1.666514, 8.696339, 1.03220
33,Walking,50219862289000, 1.121683, 9.774927, 0.06808
33,Walking,50219862289000, -0.016161, 11.129895, -0.55545
33,Walking,50219862289000, 0.639401, 12.076952, -0.91638
33,Walking,50219862289000, 4.466234, 9.964218, 0.38771
33,Walking,50219862289000, 3.535188, 9.335441, 2.55910
33,Walking,50219862289000, 0.128539, 9.262568, 0.68758
33,Walking,50219862289000, 3.189226, 3.731513, -1.70646
33,Walking,50219862289000, -1.550694, 15.452028, -10.41672
33,Walking,50219862289000, 0.911892, 7.404069, -4.17952
33,Walking,50219862289000, 7.375937, 20.669891, -2.32282
33,Walking,50219862289000, 3.360861, 8.169465, 2.30412
33,Walking,50219862289000, -1.431134, 11.081562, -3.19371
33,Walking,50219862289000, 2.504185, 8.939350, 0.84500
33,Walking,50219862289000, 0.165798, 9.771186, -0.81013
33,Walking,50219862289000, -0.926257, 10.504410, -0.42497
33,Walking,50219862289000, 3.426103, 11.202170, -0.37963
33,Walking,50219862289000, -0.641945, 10.989984, -0.91533
33,Walking,50219862289000, 6.396259, 12.306795, -0.97937
33,Walking,50219862289000, -2.332252, 9.369409, -0.31798
33,Walking,50219862289000, 2.418742, 6.464344, 0.07407
33,Walking,50219862289000, 2.678812, 5.780650, -3.90284
33,Walking,50219862289000, -1.007211, 9.635764, -5.74383
33,Walking,50219862289000, 1.006762, 9.962123, -0.82450
33,Walking,50219862289000, 3.400515, 2.055572, 2.70604
33,Walking,50219862289000, 1.828123, 11.239879, 4.07702
33,Walking,50219862289000, 0.152481, 9.299827, -1.02202
33,Walking,50219862289000, 0.970400, 8.760982, 0.14095
33,Walking,50219862289000, 1.171662, 9.760412, -0.67381
33,Walking,50219862289000, 0.560393, 10.689063, -0.24795
33,Walking,50219862289000, 0.785298, 14.059201, 0.62369
33,Walking,50219862289000, 7.864055, 10.330681, -0.83093
33,Walking,50219862289000, 0.094870, 9.814282, 1.93152
33,Walking,50219862289000, 2.290353, 7.732224, -0.25303
33,Walking,50219862289000, 2.087295, 5.087679, -2.03806
33,Walking,50219862289000, -2.244714, 13.168708, -7.59111
33,Walking,50219862289000, -0.005387, 6.665158, -3.02582
33,Walking,50219862289000, 2.575413, 14.921413, -1.91775
33,Walking,50219862289000, 2.583793, 9.516652, 5.23417
33,Walking,50219862289000, 0.050727, 10.049961, -3.14702
33,Walking,50219862289000, 1.143531, 9.405172, 1.59917
33,Walking,50219862289000, 1.768567, 9.059210, -0.06614
33,Walking,50219862289000, -0.469862, 10.164284, 0.55949
33,Walking,50219862289000, 2.249801, 10.668862, -0.54348
33,Walking,50219862289000, 2.648137, 10.780342, -1.05434
33,Walking,50219862289000, 6.821230, 11.931055, 0.12105
33,Walking,50219862289000, -1.263540, 10.137499, 0.45564
33,Walking,50219862289000, 2.209250, 5.249437, -1.53872
33,Walking,50219862289000, 1.386542, 5.872677, -2.52184
33,Walking,50219862289000, -2.005742, 11.204864, -5.98625
33,Walking,50219862289000, 1.645565, 9.474305, -3.11814
33,Walking,50219862289000, 2.996343, 9.995942, 0.35748
33,Walking,50219862289000, 1.598279, 10.187777, 4.20466
33,Walking,50219862289000, 0.751330, 9.976788, -2.13682
33,Walking,50219862289000, 1.893365, 8.727314, 1.02741
33,Walking,50219862289000, 0.153079, 9.495254, -0.75971
33,Walking,50219862289000, 1.466897, 9.378537, 0.72753
33,Walking,50219862289000, 0.655113, 10.477924, -0.72394
33,Walking,50219862289000, 0.690129, 11.145607, -1.44415
33,Walking,50219862289000, 3.198354, 8.409035, -0.16864
33,Walking,50219862289000, 4.341885, 11.011233, -0.79697
33,Walking,50219862289000, -2.045396, 10.015993, 0.90770
33,Walking,50219862289000, 2.966865, 5.177461, -0.81492
33,Walking,50219862289000, 0.624288, 10.291326, -5.90559
33,Walking,50219862289000, 1.014094, 7.362619, -3.13640
33,Walking,50219862289000, 1.642123, 8.277803, -3.51798
33,Walking,50219862289000, -0.083947, 11.967716, 0.21158
33,Walking,50219862289000, 2.502689, 10.002226, 1.97880
33,Walking,50219862289000, -1.519720, 10.991630, -1.31232
33,Walking,50219862289000, 2.360084, 8.851064, 0.10175
33,Walking,50219862289000, 0.204854, 9.857228, -0.92969
33,Walking,50219862289000, 0.675614, 9.456648, 0.37693
33,Walking,50219862289000, 0.607379, 9.675867, -0.42302
33,Walking,50219862289000, -0.745794, 14.072369, 0.15906
33,Walking,50219862289000, 6.752995, 9.635913, 0.23538
33,Walking,50219862289000, 0.837671, 9.999234, 2.06859
33,Walking,50219862289000, 1.883040, 7.208343, -0.22924
